,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Weekend_special
6285,0,1,0,0,2,2,1,1,0,0,10,1,1,1,3,1,FALSE,FALSE,FALSE
6286,0,1,0,0,0,0,1,1,0,0,7,2,4,3,1,1,FALSE,FALSE,FALSE
6287,0,0,0,0,1,2,1,0,0,0,6,2,4,9,3,1,FALSE,FALSE,FALSE
6288,1,1,1,1,2,3,1,1,3.170426459,0,6,2,2,7,1,1,FALSE,FALSE,FALSE
6289,0,1,0,0,0,0,1,1,32.73373471,0,10,2,4,4,5,2,FALSE,FALSE,FALSE
6290,0,1,0,0,0,0,1,0,0,0,10,1,1,4,2,1,TRUE,TRUE,FALSE
6291,0,0,0,0,0,0,0,0,0,0,9,3,2,4,1,1,FALSE,FALSE,FALSE
6292,0,1,1,1,1,1,0,0,20.42600013,0,9,2,2,7,1,1,FALSE,TRUE,FALSE
6293,1,2,0,0,1,1,0,1,3.164088313,0,6,3,2,3,2,1,TRUE,TRUE,FALSE
6294,0,0,0,0,1,1,0,0,0,0,6,3,2,4,3,1,TRUE,FALSE,FALSE
6295,0,1,0,0,2,2,1,1,10.20777685,0,9,2,2,3,2,1,FALSE,FALSE,FALSE
6296,1,2,1,1,2,3,1,1,0,0,10,1,1,1,3,1,FALSE,FALSE,FALSE
6297,1,2,1,1,0,1,1,0,0,0,6,2,2,1,2,2,FALSE,FALSE,FALSE
6298,0,2,0,0,2,3,1,1,0,0,10,2,5,7,3,1,FALSE,FALSE,FALSE
6299,1,2,0,0,0,0,1,1,0,0,9,1,8,1,11,2,FALSE,FALSE,FALSE
6300,1,1,0,0,1,2,1,1,0,0,6,1,1,4,2,1,TRUE,FALSE,FALSE
6301,1,2,0,0,2,3,1,1,2.551140814,0,9,2,2,3,2,1,FALSE,FALSE,FALSE
6302,0,0,1,1,1,1,1,0,17.79528223,0,9,2,2,1,20,1,FALSE,TRUE,FALSE
6303,1,2,0,0,2,2,1,1,0,0,6,2,2,1,3,1,FALSE,FALSE,FALSE
6304,1,2,0,0,2,3,1,1,7.248757745,0,7,2,7,3,1,1,FALSE,FALSE,FALSE
6305,0,2,0,0,0,1,1,0,11.27546478,0,10,2,5,3,1,1,FALSE,FALSE,FALSE
6306,1,2,0,0,2,3,1,1,23.15073799,0,9,2,5,3,5,2,FALSE,TRUE,FALSE
6307,0,0,0,0,1,1,0,1,88.39170518,0,9,3,2,1,20,1,TRUE,TRUE,FALSE
6308,0,1,0,0,1,1,0,0,0,0,6,1,1,2,3,1,TRUE,FALSE,FALSE
6309,1,1,0,0,0,1,1,0,0,0,7,1,1,4,3,1,FALSE,TRUE,FALSE
6310,1,2,0,0,1,0,1,0,0,0,9,1,1,1,2,1,FALSE,TRUE,FALSE
6311,1,2,1,1,2,3,1,1,0,0,10,2,2,7,2,1,FALSE,FALSE,FALSE
6312,0,0,0,0,1,2,1,1,60.04472938,0,8,1,1,4,2,2,FALSE,TRUE,FALSE
6313,1,1,0,0,1,0,0,1,0,0,6,3,2,6,4,1,FALSE,TRUE,FALSE
6314,0,0,0,0,0,1,1,1,0,0,7,1,8,7,3,1,FALSE,FALSE,FALSE
6315,0,0,0,0,0,0,0,0,0,0,8,3,2,3,1,1,FALSE,FALSE,FALSE
6316,0,2,0,0,0,1,1,1,0,0,8,5,11,8,14,1,FALSE,FALSE,FALSE
6317,0,1,0,0,1,2,1,1,30.04921703,0,8,2,2,3,2,1,FALSE,TRUE,FALSE
6318,0,1,0,0,2,3,1,1,40.659727,0,8,2,2,4,13,1,FALSE,TRUE,FALSE
6319,1,2,1,1,1,1,1,1,0,0,10,2,2,7,2,1,FALSE,FALSE,FALSE
6320,1,2,0,0,1,2,1,0,0,0,9,1,1,9,3,1,FALSE,FALSE,FALSE
6321,0,0,0,0,1,1,0,0,0,0,6,3,2,1,1,1,FALSE,FALSE,FALSE
6322,1,2,1,1,2,3,1,0,2.051882078,0,2,2,2,1,5,1,TRUE,FALSE,FALSE
6323,0,0,0,0,0,0,1,0,0,0,2,1,1,6,1,1,TRUE,FALSE,FALSE
6324,1,2,1,1,1,0,0,0,0,0,7,3,2,1,3,1,FALSE,FALSE,FALSE
6325,1,1,0,0,2,2,1,1,0,0,9,2,2,1,4,1,FALSE,FALSE,FALSE
6326,1,1,0,0,2,3,0,0,2.852036737,0,6,2,2,9,1,1,FALSE,FALSE,FALSE
6327,0,0,0,0,1,2,1,1,0,0,10,3,2,1,20,1,FALSE,FALSE,FALSE
6328,1,2,1,1,1,2,1,1,5.6479944,0,9,3,2,3,2,1,TRUE,FALSE,FALSE
6329,0,1,0,0,0,0,1,0,20.71678117,0,7,2,10,3,3,1,FALSE,TRUE,FALSE
6330,1,1,0,0,2,3,1,1,0,0,2,2,4,1,2,1,TRUE,FALSE,FALSE
6331,0,0,1,1,1,3,1,1,0,0,6,2,2,3,4,1,FALSE,TRUE,FALSE
6332,1,2,1,1,1,2,1,1,0,0,10,2,2,3,1,1,FALSE,TRUE,FALSE
6333,0,0,0,0,0,2,1,1,0,0,7,2,2,7,13,1,FALSE,FALSE,FALSE
6334,0,0,0,0,1,2,0,0,0,0,8,2,2,2,1,1,FALSE,FALSE,FALSE
6335,0,1,1,1,2,3,0,0,0,0,8,2,4,7,1,1,FALSE,FALSE,FALSE
6336,0,1,1,0,2,3,1,0,0,0,7,1,1,2,2,1,FALSE,FALSE,FALSE
6337,1,1,0,0,2,3,1,1,5.177106841,0,7,2,2,3,1,1,TRUE,TRUE,FALSE
6338,0,0,0,0,2,3,1,0,0.720181023,0,8,2,2,6,1,1,FALSE,TRUE,FALSE
6339,0,1,0,0,1,2,0,0,8.435206908,0,8,1,1,1,2,1,TRUE,FALSE,FALSE
6340,0,1,1,1,2,2,0,0,0,0,2,3,2,6,2,1,FALSE,FALSE,FALSE
6341,0,1,0,0,1,1,0,0,1.696968944,0,8,2,2,1,1,1,TRUE,FALSE,FALSE
6342,0,0,0,0,0,0,0,0,0,0,7,3,3,3,1,1,TRUE,FALSE,FALSE
6343,1,1,0,0,1,0,1,0,0,0,6,2,2,1,5,2,FALSE,FALSE,FALSE
6344,0,1,0,0,0,1,1,1,0,0,7,2,2,1,4,1,FALSE,FALSE,FALSE
6345,0,0,0,0,0,0,1,0,0,0,7,3,2,1,3,1,FALSE,FALSE,FALSE
6346,0,0,0,0,1,1,0,0,0,0,7,3,2,3,3,1,FALSE,FALSE,FALSE
6347,1,2,1,1,1,2,1,1,19.43795945,0,8,3,2,3,4,1,FALSE,FALSE,FALSE
6348,0,2,0,0,1,2,1,1,0,0,10,1,8,3,20,1,FALSE,FALSE,FALSE
6349,0,0,0,0,1,1,1,1,0,0,6,2,2,7,1,1,FALSE,FALSE,FALSE
6350,1,1,0,0,1,3,1,1,15.13596148,0,7,2,2,3,2,1,FALSE,FALSE,FALSE
6351,1,1,0,0,1,1,1,1,0,0,6,1,2,1,4,1,FALSE,FALSE,FALSE
6352,0,0,0,0,1,1,0,0,0,0,2,3,2,1,1,1,FALSE,FALSE,FALSE
6353,1,1,0,0,1,0,1,1,0,0,9,1,1,1,2,1,FALSE,FALSE,FALSE
6354,1,1,0,0,1,1,0,0,10.02470626,0,9,2,2,2,1,1,FALSE,FALSE,FALSE
6355,1,2,0,0,2,3,1,1,0,0,8,3,2,6,4,1,FALSE,FALSE,FALSE
6356,0,0,0,0,0,0,1,1,0,0,10,3,2,1,2,2,FALSE,FALSE,FALSE
6357,0,0,0,0,1,2,0,0,0,0,2,1,2,3,1,1,TRUE,FALSE,FALSE
6358,1,2,0,0,1,0,1,1,0,0,8,2,2,1,5,2,FALSE,FALSE,FALSE
6359,0,0,1,1,1,2,0,0,4.027998418,0,9,1,1,6,2,1,TRUE,FALSE,FALSE
6360,1,2,0,0,0,0,1,1,88.84365062,0,9,2,2,7,2,1,FALSE,TRUE,FALSE
6361,1,1,1,0,0,0,1,0,0,0,8,2,2,8,2,1,FALSE,TRUE,FALSE
6362,1,2,1,1,2,3,1,1,6.711290592,0,10,2,10,7,2,1,FALSE,TRUE,FALSE
6363,0,1,0,0,1,1,1,0,0,0,7,1,8,1,2,1,FALSE,FALSE,FALSE
6364,0,1,0,0,2,3,1,0,0,0,6,2,2,7,1,1,TRUE,FALSE,FALSE
6365,0,1,0,0,0,0,1,0,0,0,9,2,2,1,1,1,FALSE,FALSE,FALSE
6366,0,0,0,0,1,2,0,0,0,0,6,3,2,3,4,1,TRUE,FALSE,FALSE
6367,1,2,0,0,2,1,1,1,0,0,6,1,1,4,4,1,FALSE,FALSE,FALSE
6368,0,1,0,0,1,2,1,1,0,0,8,1,1,2,2,1,FALSE,FALSE,FALSE
6369,0,0,0,0,0,0,0,0,0,0,6,3,2,1,4,1,FALSE,FALSE,FALSE
6370,0,2,1,1,1,3,1,1,0,0,10,2,4,4,2,2,FALSE,FALSE,FALSE
6371,1,2,1,1,1,2,1,1,37.53469014,0,9,1,1,1,4,1,FALSE,TRUE,FALSE
6372,0,0,1,1,1,1,1,0,0,0,2,4,2,3,4,1,FALSE,FALSE,FALSE
6373,0,1,0,0,1,1,1,1,0,0,8,3,2,4,4,2,FALSE,FALSE,FALSE
6374,1,1,0,0,0,0,1,0,0,0,8,1,1,6,5,2,TRUE,TRUE,FALSE
6375,0,0,0,0,0,0,0,0,0,0,2,3,2,7,13,1,FALSE,FALSE,FALSE
6376,0,0,0,0,1,3,1,1,0,0,9,2,2,2,2,1,TRUE,FALSE,FALSE
6377,0,0,0,0,2,2,1,1,0,0,8,2,2,7,1,1,FALSE,FALSE,FALSE
6378,0,1,0,0,0,0,1,0,0,0,6,4,1,2,2,2,FALSE,FALSE,FALSE
6379,1,2,1,1,2,2,1,1,0,0,7,2,2,3,1,1,TRUE,FALSE,FALSE
6380,1,1,1,1,1,1,1,0,0,0,7,2,6,4,3,1,TRUE,FALSE,FALSE
6381,0,2,0,0,0,1,1,1,0,0,6,2,2,2,2,2,TRUE,FALSE,FALSE
6382,0,0,0,0,0,0,0,0,0,0,2,3,2,5,13,1,TRUE,FALSE,FALSE
6383,0,0,1,1,1,1,1,0,0,0,7,2,2,3,2,1,FALSE,FALSE,FALSE
6384,1,2,1,1,1,1,1,1,0,0,9,2,2,3,2,2,FALSE,FALSE,FALSE
6385,0,1,0,0,0,0,1,1,0,0,2,2,2,9,6,1,FALSE,FALSE,FALSE
6386,1,1,0,0,1,1,1,1,55.82099528,0,8,2,4,1,2,2,FALSE,FALSE,FALSE
6387,1,1,0,0,1,1,0,0,21.24191985,0,10,2,2,1,2,1,FALSE,TRUE,FALSE
6388,0,1,0,0,0,0,1,0,0,0,10,1,2,1,5,1,FALSE,FALSE,FALSE
6389,1,2,1,1,2,3,1,0,5.88595629,0,6,2,5,3,3,1,FALSE,FALSE,FALSE
6390,0,0,0,0,2,2,1,1,0,0,2,1,1,7,3,1,FALSE,FALSE,FALSE
6391,0,0,0,0,0,0,1,1,35.34967016,0,8,3,2,3,2,1,TRUE,TRUE,FALSE
6392,0,0,0,0,0,0,1,0,0,0,7,2,2,5,13,1,FALSE,FALSE,FALSE
6393,0,1,0,0,1,3,1,0,0,0,9,2,2,1,2,1,FALSE,FALSE,FALSE
6394,1,2,0,0,1,1,1,1,0,0,9,3,2,7,11,2,TRUE,FALSE,FALSE
6395,0,0,0,0,1,1,1,1,0,0,8,2,2,5,2,1,FALSE,FALSE,FALSE
6396,0,0,0,0,1,1,1,1,0,0,2,1,1,1,2,1,FALSE,FALSE,FALSE
6397,0,1,0,0,0,0,1,0,0,0,8,2,2,3,5,2,FALSE,FALSE,FALSE
6398,0,0,0,0,1,2,1,1,83.80837784,0,9,2,2,6,2,2,FALSE,TRUE,FALSE
6399,0,0,0,0,1,1,1,0,0,0,10,2,2,1,1,1,FALSE,FALSE,FALSE
6400,0,1,0,0,2,2,1,1,0,0,9,1,1,3,3,1,FALSE,FALSE,FALSE
6401,0,1,0,0,2,3,1,0,0,0,2,2,2,1,1,1,FALSE,FALSE,FALSE
6402,0,0,0,0,0,1,0,0,0,0,2,2,2,1,3,1,FALSE,FALSE,FALSE
6403,1,2,0,0,2,3,1,1,3.96093872,0,7,2,2,9,2,1,FALSE,TRUE,FALSE
6404,0,0,0,0,0,0,1,0,0,0,8,1,1,1,5,1,FALSE,FALSE,FALSE
6405,1,1,0,0,0,0,1,0,0,0,9,2,5,7,2,1,FALSE,FALSE,FALSE
6406,0,1,0,0,2,3,1,1,117.6165932,0,8,2,2,3,2,1,TRUE,TRUE,FALSE
6407,0,1,0,0,2,2,1,1,24.68624612,0,2,2,2,9,1,1,FALSE,FALSE,FALSE
6408,1,2,0,0,2,1,0,0,0,0,6,1,1,3,3,1,TRUE,FALSE,FALSE
6409,0,0,0,0,0,1,1,1,28.80119616,0,7,1,1,1,5,2,FALSE,TRUE,FALSE
6410,0,1,0,0,1,1,1,1,0,0,7,2,2,4,1,1,FALSE,FALSE,FALSE
6411,1,2,0,0,1,1,1,1,12.1958841,0,9,1,1,3,2,1,FALSE,TRUE,FALSE
6412,0,2,0,0,0,1,1,1,0,0,6,1,1,5,2,2,FALSE,FALSE,FALSE
6413,1,2,1,1,2,2,1,1,8.517221252,0,8,3,2,4,2,1,TRUE,FALSE,FALSE
6414,0,0,0,0,1,1,1,0,0,0,8,1,1,1,3,1,FALSE,FALSE,FALSE
6415,0,0,0,0,0,0,0,0,0,0,6,3,2,5,4,1,TRUE,FALSE,FALSE
6416,0,1,0,0,0,0,1,1,55.89978908,0,8,1,1,3,2,2,FALSE,FALSE,FALSE
6417,0,0,0,0,0,0,0,0,0,0,6,3,2,4,3,1,TRUE,FALSE,FALSE
6418,1,2,0,0,1,1,1,0,94.10360412,0,9,1,1,2,4,1,FALSE,TRUE,FALSE
6419,1,1,0,0,1,2,1,1,0,0,6,2,2,5,2,1,TRUE,FALSE,FALSE
6420,0,1,0,0,1,0,1,1,0,0,2,1,1,6,2,1,FALSE,FALSE,FALSE
6421,1,2,1,1,2,3,1,1,4.215363542,0,8,2,2,5,1,1,FALSE,FALSE,FALSE
6422,1,2,1,1,2,3,1,0,3.996742423,0,6,2,2,2,1,1,TRUE,TRUE,FALSE
6423,1,2,1,1,1,2,1,1,0,0,8,3,2,1,13,1,TRUE,FALSE,FALSE
6424,0,0,0,0,1,3,1,0,0,0,10,2,2,9,1,1,FALSE,FALSE,FALSE
6425,1,2,0,0,2,2,1,1,0,0,9,2,2,7,3,1,FALSE,FALSE,FALSE
6426,1,1,0,0,1,0,1,1,0,0,8,2,2,9,2,2,FALSE,FALSE,FALSE
6427,0,0,0,0,1,1,1,1,0,0,6,1,2,1,2,1,TRUE,FALSE,FALSE
6428,0,1,0,0,0,0,1,1,0,0,8,2,2,4,2,1,FALSE,FALSE,FALSE
6429,0,1,0,0,1,1,1,1,166.3735531,0,2,1,1,1,5,2,TRUE,FALSE,FALSE
6430,0,1,1,1,1,2,1,0,12.1360201,0,6,2,2,5,3,1,TRUE,FALSE,FALSE
6431,0,0,0,0,1,1,1,1,83.93274289,0,8,2,2,2,2,2,TRUE,TRUE,FALSE
6432,1,1,0,0,1,2,1,1,0,0,2,2,2,4,13,1,FALSE,FALSE,FALSE
6433,0,0,0,0,1,0,0,0,0,0,10,2,4,1,3,1,FALSE,TRUE,FALSE
6434,0,0,0,0,1,1,0,1,0,0,10,1,2,1,4,1,FALSE,FALSE,FALSE
6435,1,2,0,0,1,2,1,1,35.35631939,0,8,1,1,8,4,1,FALSE,FALSE,FALSE
6436,1,1,0,0,1,2,1,1,0,0,7,3,2,1,3,1,TRUE,FALSE,FALSE
6437,0,1,1,1,1,1,1,1,0,0,9,2,10,1,2,1,FALSE,FALSE,FALSE
6438,1,1,0,0,1,2,1,0,0,0,9,3,2,1,2,1,FALSE,FALSE,FALSE
6439,0,0,0,0,0,0,1,0,0,0,8,3,2,3,2,1,FALSE,FALSE,FALSE
6440,0,0,0,0,0,0,1,0,21.47899475,0,9,1,8,6,20,1,TRUE,TRUE,FALSE
6441,0,0,0,0,0,1,1,1,124.9045858,0,10,2,6,9,20,2,FALSE,TRUE,FALSE
6442,0,0,0,0,1,2,1,1,0,0,2,2,2,1,2,1,FALSE,FALSE,FALSE
6443,0,1,1,1,2,3,1,1,0,0,6,2,4,2,2,1,TRUE,FALSE,FALSE
6444,0,0,1,1,2,3,1,1,0,0,9,2,2,9,2,1,FALSE,FALSE,FALSE
6445,1,1,0,0,0,0,1,0,0,0,6,1,1,3,4,2,FALSE,FALSE,FALSE
6446,0,1,0,0,1,1,1,1,0,0,8,3,2,2,2,1,TRUE,FALSE,FALSE
6447,0,1,1,1,0,1,0,0,11.12205139,0,9,3,2,3,7,1,FALSE,FALSE,FALSE
6448,1,2,0,0,1,1,1,1,0,0,8,2,2,3,4,1,FALSE,FALSE,FALSE
6449,0,0,0,0,0,1,1,0,36.26141924,0,9,2,2,3,1,1,FALSE,TRUE,FALSE
6450,1,2,0,0,0,0,1,1,0,0,6,3,2,6,2,1,TRUE,FALSE,FALSE
6451,0,0,0,0,1,1,1,1,0,0,6,2,5,7,4,1,FALSE,FALSE,FALSE
6452,1,2,0,0,2,3,1,1,2.169469761,0,9,2,2,1,3,1,FALSE,TRUE,FALSE
6453,1,1,0,0,1,2,1,1,0,0,8,2,2,2,1,1,FALSE,FALSE,FALSE
6454,1,2,0,0,2,3,1,1,5.268190163,0,9,2,5,4,2,1,FALSE,FALSE,FALSE
6455,0,2,0,0,1,2,1,0,0,0,8,2,10,4,2,1,FALSE,FALSE,FALSE
6456,1,2,0,0,1,3,1,1,0,0,8,2,2,5,2,1,FALSE,FALSE,FALSE
6457,1,2,1,1,1,3,1,1,16.19731984,0,9,2,2,2,20,1,FALSE,FALSE,FALSE
6458,0,1,0,0,1,2,1,1,0,0,7,2,2,1,5,1,FALSE,FALSE,FALSE
6459,1,1,1,1,0,0,1,0,0,0,6,2,2,1,5,2,FALSE,FALSE,FALSE
6460,0,0,0,0,0,0,0,0,0,0,7,2,2,1,4,1,TRUE,FALSE,FALSE
6461,0,0,0,0,0,0,1,1,34.03997536,0,8,2,2,4,1,1,FALSE,TRUE,FALSE
6462,1,2,1,1,2,3,1,1,3.870588042,0,9,3,2,6,1,1,FALSE,FALSE,FALSE
6463,0,0,0,0,0,1,1,1,0,0,9,2,2,1,2,1,FALSE,FALSE,FALSE
6464,0,1,1,1,2,3,1,1,0,0,8,2,2,1,1,1,FALSE,FALSE,FALSE
6465,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,2,TRUE,FALSE,FALSE
6466,0,1,0,0,1,1,1,1,0,0,7,1,8,4,6,1,FALSE,FALSE,FALSE
6467,1,2,0,0,2,3,1,1,20.62387076,0,9,2,5,4,20,1,FALSE,TRUE,FALSE
6468,0,1,0,0,1,1,1,1,0,0,9,3,2,1,2,1,FALSE,FALSE,FALSE
6469,1,1,0,0,0,2,1,0,10.99901844,0,8,2,2,1,1,1,TRUE,TRUE,FALSE
6470,0,0,0,0,0,0,1,0,0,0,6,2,2,5,1,1,FALSE,FALSE,FALSE
6471,1,1,1,1,1,1,1,1,0,0,9,2,5,3,20,1,FALSE,FALSE,FALSE
6472,0,0,0,0,1,1,0,0,0,0,9,1,1,1,1,2,FALSE,FALSE,FALSE
6473,1,1,1,1,2,3,1,1,22.36033441,0,8,2,2,1,6,1,FALSE,FALSE,FALSE
6474,1,2,0,0,2,3,1,0,10.31930868,0,8,3,2,8,2,1,FALSE,FALSE,FALSE
6475,0,0,0,0,0,0,0,0,0,0,8,3,2,1,13,1,FALSE,FALSE,FALSE
6476,1,2,1,1,2,3,0,0,21.74067473,0,6,2,2,6,1,1,FALSE,TRUE,FALSE
6477,1,2,1,1,2,3,1,1,52.97841866,0,6,2,2,9,4,1,FALSE,TRUE,FALSE
6478,1,2,0,0,1,1,0,0,0,0,8,3,2,3,13,1,FALSE,FALSE,FALSE
6479,0,2,1,1,2,2,1,1,4.406578162,0,10,2,2,1,4,1,FALSE,FALSE,FALSE
6480,0,0,0,0,1,2,1,1,0,0,10,2,2,9,2,2,TRUE,FALSE,FALSE
6481,0,0,0,0,1,1,0,0,0,0,7,1,1,2,1,1,FALSE,FALSE,FALSE
6482,1,2,0,0,1,1,1,1,0,0,10,1,1,1,2,1,FALSE,FALSE,FALSE
6483,0,0,0,0,1,2,1,1,0,0,7,1,1,1,4,1,FALSE,FALSE,FALSE
6484,0,2,0,0,1,2,1,1,0,0,7,2,4,8,6,2,TRUE,FALSE,FALSE
6485,0,0,0,0,1,0,0,0,0,0,6,2,2,9,1,1,FALSE,FALSE,FALSE
6486,0,2,0,0,0,2,0,0,0,0,10,3,3,3,5,1,TRUE,FALSE,FALSE
6487,1,2,1,1,1,2,1,0,0,0,8,1,8,1,3,1,FALSE,FALSE,FALSE
6488,1,2,0,0,2,3,1,1,14.4030575,0,9,2,2,3,3,1,FALSE,FALSE,FALSE
6489,1,2,0,0,0,0,1,0,0,0,6,1,8,1,5,1,FALSE,FALSE,FALSE
6490,1,1,0,0,2,3,1,1,0,0,2,2,2,1,4,1,FALSE,FALSE,FALSE
6491,1,1,0,0,1,2,1,1,0,0,8,1,2,2,2,1,FALSE,FALSE,FALSE
6492,0,0,0,0,0,0,1,0,0,0,9,1,1,1,2,2,FALSE,FALSE,FALSE
6493,1,1,1,1,0,0,1,1,0,0,6,2,6,1,3,2,TRUE,FALSE,FALSE
6494,0,1,0,0,2,3,1,1,11.7031641,0,8,4,2,9,13,1,FALSE,TRUE,FALSE
6495,1,2,0,0,1,2,1,1,0,0,8,1,1,1,2,2,FALSE,FALSE,FALSE
6496,0,0,0,0,0,0,1,0,0,0,2,3,2,1,1,1,FALSE,FALSE,FALSE
6497,0,1,0,0,1,2,0,0,0,0,8,2,2,8,1,1,FALSE,FALSE,FALSE
6498,0,0,1,1,1,2,0,0,0,0,2,3,2,2,2,1,FALSE,FALSE,FALSE
6499,1,1,1,1,1,2,1,0,9.163038423,0,6,2,2,1,2,1,FALSE,FALSE,FALSE
6500,1,2,0,0,1,1,1,1,0,0,9,2,2,1,2,1,FALSE,FALSE,FALSE
6501,0,0,0,0,0,1,1,1,22.15399132,0,10,1,1,7,3,1,FALSE,TRUE,FALSE
6502,1,2,0,0,1,0,1,1,0,0,7,2,2,1,2,2,FALSE,FALSE,FALSE
6503,0,0,0,0,2,3,0,0,10.15253138,0,8,2,6,4,1,1,FALSE,FALSE,FALSE
6504,0,2,0,0,1,2,1,1,0,0,10,1,1,2,2,2,FALSE,FALSE,FALSE
6505,0,0,0,0,1,3,1,1,92.9041786,0,9,2,2,1,2,2,FALSE,TRUE,FALSE
6506,0,1,1,1,1,3,0,0,0,0,10,2,2,2,2,1,FALSE,FALSE,FALSE
6507,0,0,0,0,0,0,0,0,0,0,2,2,4,9,3,1,FALSE,FALSE,FALSE
6508,0,1,0,0,1,1,0,0,9.775216594,0,10,1,2,1,1,1,FALSE,FALSE,FALSE
6509,1,1,0,0,1,1,1,1,0,0,6,1,1,3,4,1,FALSE,FALSE,FALSE
6510,0,1,1,0,1,3,1,1,0,0,6,2,2,9,1,1,FALSE,FALSE,FALSE
6511,1,2,1,1,2,3,0,0,0,0,8,2,2,4,1,1,TRUE,FALSE,FALSE
6512,0,1,0,0,1,1,1,1,0,0,8,3,2,9,2,2,FALSE,FALSE,FALSE
6513,1,2,0,0,2,3,1,1,0,0,10,3,2,1,1,1,FALSE,FALSE,FALSE
6514,0,0,1,1,0,0,0,0,0,0,6,3,2,2,4,1,TRUE,FALSE,FALSE
6515,0,0,0,0,1,1,1,0,0,0,6,2,2,1,3,1,FALSE,FALSE,FALSE
6516,0,0,0,0,1,0,0,0,0,0,7,3,2,3,13,1,FALSE,FALSE,FALSE
6517,0,1,0,0,2,1,1,1,0,0,7,3,2,1,4,1,TRUE,FALSE,FALSE
6518,1,2,0,0,1,1,1,1,0,0,9,2,2,1,3,1,FALSE,FALSE,FALSE
6519,0,0,0,0,2,3,0,0,0,0,8,2,2,2,3,1,FALSE,FALSE,FALSE
6520,1,1,1,1,0,0,1,1,8.326728149,0,8,2,2,8,2,2,FALSE,FALSE,FALSE
6521,0,1,0,0,2,2,1,1,45.63345378,0,9,2,2,1,2,2,FALSE,TRUE,FALSE
6522,0,1,0,0,1,1,0,0,0,0,10,3,3,1,1,1,TRUE,FALSE,FALSE
6523,0,0,0,0,1,2,0,0,10.7869918,0,7,2,2,2,1,1,FALSE,TRUE,FALSE
6524,0,0,0,0,0,0,1,0,0,0,8,2,2,7,2,1,FALSE,FALSE,FALSE
6525,0,1,0,0,2,2,1,0,6.012671082,0,8,2,4,3,1,1,FALSE,FALSE,FALSE
6526,0,0,1,1,1,2,0,0,0,0,10,2,2,9,20,1,TRUE,FALSE,FALSE
6527,0,1,0,0,1,2,1,1,0,0,8,1,1,1,3,2,FALSE,FALSE,FALSE
6528,0,1,0,0,0,1,1,1,0,0,8,3,2,1,2,2,TRUE,FALSE,FALSE
6529,0,1,0,0,0,0,1,0,0,0,7,2,2,7,4,1,FALSE,FALSE,FALSE
6530,0,2,0,0,0,0,0,1,0,0,9,3,2,1,2,1,TRUE,FALSE,FALSE
6531,1,2,0,0,0,0,1,1,0,0,6,2,10,3,5,2,FALSE,FALSE,FALSE
6532,0,0,0,0,1,1,0,0,0,0,9,1,1,4,4,1,TRUE,FALSE,FALSE
6533,0,0,0,0,1,2,1,0,0,0,6,2,4,3,1,1,FALSE,FALSE,FALSE
6534,1,1,1,1,2,3,1,1,45.55270796,0,7,2,2,3,1,1,FALSE,FALSE,FALSE
6535,1,1,0,0,0,0,1,1,0,0,8,3,3,4,5,2,FALSE,FALSE,FALSE
6536,1,2,1,0,1,2,0,0,0,0,10,2,4,1,1,1,TRUE,FALSE,FALSE
6537,0,0,0,0,1,1,0,0,0,0,2,3,2,5,13,1,FALSE,FALSE,FALSE
6538,0,0,0,0,0,0,0,0,0,0,2,3,2,3,13,1,FALSE,FALSE,FALSE
6539,0,1,0,0,0,0,1,0,0,0,9,2,2,6,3,1,FALSE,TRUE,FALSE
6540,1,1,0,0,2,3,0,0,0,0,7,1,1,1,3,1,FALSE,FALSE,FALSE
6541,0,0,0,0,2,1,1,1,12.01221257,0,9,3,2,1,1,1,TRUE,TRUE,FALSE
6542,1,2,0,0,1,2,0,1,0,0,7,2,2,3,4,1,FALSE,FALSE,FALSE
6543,1,2,0,0,2,2,0,0,0,0,8,1,2,1,1,1,FALSE,FALSE,FALSE
6544,0,0,0,0,1,3,0,0,0,0,6,2,2,7,1,1,FALSE,FALSE,FALSE
6545,1,2,0,0,2,3,1,1,13.29131586,0,7,2,4,4,1,1,TRUE,TRUE,FALSE
6546,0,1,0,0,0,2,1,0,0,0,7,2,2,1,1,1,FALSE,FALSE,FALSE
6547,0,1,0,0,2,2,1,1,258.5498732,0,8,2,2,3,2,2,FALSE,TRUE,FALSE
6548,1,2,0,0,2,3,1,1,0,0,7,2,2,4,3,1,TRUE,FALSE,FALSE
6549,1,2,1,1,2,3,0,0,3.16569129,0,2,2,2,6,13,1,FALSE,FALSE,FALSE
6550,1,2,0,0,2,3,1,0,0,0,7,2,2,3,13,1,FALSE,FALSE,FALSE
6551,0,0,0,0,0,1,0,0,3.27121463,0,8,3,7,3,4,1,FALSE,FALSE,FALSE
6552,0,0,0,0,2,2,0,0,0,0,7,3,2,8,2,1,FALSE,FALSE,FALSE
6553,1,1,0,0,1,1,1,1,0,0,9,2,2,7,1,1,FALSE,FALSE,FALSE
6554,1,1,0,0,2,3,1,1,0,0,2,4,1,4,1,1,FALSE,FALSE,FALSE
6555,0,2,0,0,1,2,1,0,0,0,10,1,1,2,2,1,FALSE,FALSE,FALSE
